name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publishers,developers,publisherClass_Indie
Drug Lord Tycoon,31-07-2024,0.0005266370399172,0.35984393757503,0.0043592496725136,7.688269897496598,88,Duhndal,Duhndal,True
七度荒域：混沌之树,16-08-2024,0.0002034911468175,0.35984393757503,0.0007083777095679,3.5675660187250444,81,Lightimpact,Lightimpact,True
Genome Guardian,07-05-2024,0.0002851153334466,0.35984393757503,0.0014188417807119,16.541265837868423,95,Alpherior,Alpherior,True
Fida Puti Samurai,21-03-2024,0.0002328029810753,0.35984393757503,0.0014472394799419,9.32968195468886,95,Zanardi and Liza,Zanardi and Liza,True
Retail Company Simulator,06-08-2024,0.0002321523299264,0.35984393757503,0.0015672052705666,14.429833855747482,95,Business Tycoon,Business Tycoon,True
B.E.S.T,18-01-2024,0.000565676108851,0.35984393757503,0.0045221307616686,3.8147019706556926,75,Dolydev,Dolyla,True
CaseCracker2,16-05-2024,0.0006881937201883,0.35984393757503,0.0056832489332462,5.844877721759396,95,NPC Entertainment,BlackRobe,True
The Lost Village,07-04-2024,0.0101563716412655,0.35984393757503,0.0772487543986732,5.463333333333334,0,FunYoo Games,FunYoo Games,True
Lunar's Chosen - Episode 2,28-03-2024,0.0001672498778239,0.35984393757503,0.0011204630980881,2.801292567449313,72,PTGames,PTGames,True
Scorchlands,25-07-2024,7.238494031479415e-05,0.35984393757503,0.0001413509967795,4.906361017315902,95,Star Drifters,Ringlab,True
VLADiK BRUTAL,09-08-2024,0.0029944267174538,0.35984393757503,0.0263028183441487,4.557906694937509,89,Narko Games,Narko Games,True
Fog of War: Book One,09-06-2024,0.0002135111745105,0.35984393757503,0.0013621912684724,4.063814895352941,84,Story Machine Studios,Story Machine Studios,True
Fallen Young Wife~Netorare H without telling her husband~,03-05-2024,0.0003092870236282,0.35984393757503,0.0022912596691992,0.9473265220608578,75,072 Project,瀧壺チャンネル,True
Mortal Glory 2,04-03-2024,0.0002950377634673,0.35984393757503,0.0018256822880478,11.982830998870288,89,Redbeak Games,Redbeak Games,True
ONE BTN BOSSES,06-08-2024,5.6736780183820665e-05,0.35984393757503,9.745047194947712e-05,2.771675621037209,89,"Midnight Munchies,Outersloth",Midnight Munchies,True
Isabella: Chasing Shadows,21-06-2024,6.353608468979459e-05,0.35984393757503,0.0001145180687315,2.593236273079848,92,Badtimetales,Badtimetales,True
Heroes of Eternal Quest,23-01-2024,0.0001575877082628,0.35984393757503,0.0009528587181429,5.211472233432033,79,Surefire.Games,Drakkar Game Studio,True
Brainwashing with Tentacles R,25-05-2024,0.0001075526349126,0.35984393757503,0.0005130710842513,1.6485084560717145,73,Dieselmine,kagurado,True
Leaving DNA,07-03-2024,0.0001740817148873,0.35984393757503,0.0010646529259279,5.139572696455877,87,The Impious Monk,The Impious Monk,True
Puffin Planes,04-09-2024,5.4036577915898014e-05,0.35984393757503,2.9585766238601264e-05,4.6004950243556255,97,CATINRAIN LLC,CATINRAIN LLC,True
Hero Emblems II,05-08-2024,0.0001381983040257,0.35984393757503,0.0008047560234852,11.237179230279276,57,HeatPot Games,HeatPot Games,True
PATHOGEN X,21-07-2024,4.561064553768152e-05,0.35984393757503,1.2894873629948605e-05,1.3331959637848445,85,BraveCat'Studios,BraveCat'Studios,True
WitchHand,07-02-2024,0.0005639844158639,0.35984393757503,0.0046964578622478,11.343093374261317,0,HopFrog,Jon Nielsen,True
Rogue Fable IV,26-01-2024,0.0001067393209765,0.35984393757503,0.000439150134521,26.67117876901817,92,Pixel Forge Games,Pixel Forge Games,True
House of Lust,20-03-2024,6.906661945541931e-05,0.35984393757503,0.000224863414311,1.974001166062908,74,Shady Corner Games,FrozenLettuce,True
Modern Pink Elf RPG,02-02-2024,0.0007578784582352,0.35984393757503,0.0059959423744614,3.399177167134526,88,"Remtairy,CursedAtelier",Warshop,True
Fate and Life: The Mystery of Vaulinhorn,05-04-2024,0.000158921543118,0.35984393757503,0.0008854286710937,4.576615510778872,80,Celestial Novel,Celestial Novel,True
Hexguardian,02-05-2024,0.0007868324343611,0.35984393757503,0.0059966378283201,16.151996485734074,84,Yogscast Games,Split Second Games,True
Plushie from the Sky,06-05-2024,9.675182584098778e-05,0.35984393757503,0.0003477269293469,2.4452972237095225,96,fishwind,fishwind,True
Galaxy Burger,23-08-2024,0.0006626556625941,0.35984393757503,0.0047249714704543,5.290148096748573,95,Galactic Workshop,Galactic Workshop,True
Primateria,08-01-2024,7.921677737821292e-05,0.35984393757503,0.0002642724663036,6.623460498120785,85,Surefire.Games,Yfrit Games,True
Stellar Settlers: Space Base Builder,11-03-2024,0.0003882435405468,0.35984393757503,0.002666312139744,2.8593045181380656,88,"Rogue Duck Interactive,Gamersky Games",Tinymice Entertainment,True
It Was Raining That Night,29-05-2024,0.0001342943971323,0.35984393757503,0.0006307476725912,1.922429877151138,74,Deafperv,VeronicaPerv,True
Wulin Chess,01-02-2024,0.000171056187045,0.35984393757503,0.0003373530759547,30.11762561523791,76,East2west Games,LameCat Studio,True
Lunar's Chosen - Episode 1,21-03-2024,0.0001742118451171,0.35984393757503,0.0009503666751492,17.04048723468547,89,PTGames,PTGames,True
Midnight Ramen,23-07-2024,6.067321963464768e-05,0.35984393757503,0.000127036238188,3.010670659560389,99,Cointinue Games,Cointinue Games,True
DEATHWATCHERS,12-07-2024,6.883889155330535e-05,0.35984393757503,0.0001972191234279,6.492901941159936,91,SWAIN GAMES,SWAIN GAMES,True
Spirit City: Lofi Sessions,08-04-2024,0.0045501336144666,0.35984393757503,0.0346698237180945,47.32413381771613,97,Mooncube Games,Mooncube Games,True
Coffee Caravan,20-05-2024,0.0009389221404158,0.35984393757503,0.0074073370034365,4.877388018812072,92,Broccoli Games,Broccoli Games,True
Plane Mechanic Simulator,14-02-2024,0.0035695047354065,0.35984393757503,0.0202630333993454,4.490614087649444,60,Movie Games S.A.,"Cobble Games,Disaster Studio",True
Pixel Art Academy: Learn Mode,05-08-2024,0.0001432733829871,0.3601440576230492,0.0008801258354211,3.4372901467593326,97,Retronator,Matej 'Retro' Jan,True
Coin Pusher Casino,29-02-2024,0.0001627278523391,0.3736494597839135,0.0009520183780636,20.55373358458625,90,TreeNutsGames,TreeNutsGames,True
Rock Star Life Simulator,26-02-2024,0.0003475778437407,0.3748499399759904,0.0027683120390191,5.247893236442482,93,HOGO Games,HOGO Games,True
Preserve,08-08-2024,0.0001974400911328,0.3748499399759904,0.0012633209115615,5.1397419833615166,95,Grindstone,Bitmap Galaxy,True
Splodey,04-06-2024,0.0001319195204388,0.3898559423769507,0.0006423965247243,5.480412642885778,92,Mad Mushroom,Send It Studios,True
Zero Division,11-07-2024,0.0001753179520703,0.3898559423769507,0.0012677254526665,7.677055210096512,88,Astrolabe Games,Robot Cat Limited,True
Having a HARD Time,12-02-2024,0.0005162916866497,0.3898559423769507,0.0046222471400764,5.873573137485592,96,Quadruple-Q,Quadruple-Q,True
Galactic Glitch,15-07-2024,0.0001061862674999,0.3898559423769507,0.0004189529953748,4.501046549918738,94,Crunchy Leaf Games,Crunchy Leaf Games,True
Exotica: Petshop Simulator,06-02-2024,0.0003146223630491,0.3898559423769507,0.0012315328747703,9.639862476774535,84,Konrul Game,Konrul Game,True
REAL ESTATE Simulator - FROM BUM TO MILLIONAIRE,22-03-2024,0.0002322499275987,0.3898559423769507,0.0014958922728063,3.020761271053206,51,Midnight Games,Geekon,True
Forsaken Quartet,17-05-2024,8.058314479089668e-05,0.3898559423769507,0.0002719514359934,3.950541244010975,79,Kagura Games,AVANTGARDE,True
Dragon Eclipse,24-06-2024,0.0001294145135156,0.3898559423769507,0.0008238230501111,3.968593702469445,77,Awaken Realms,Fardust,True
Ancient Warfare 3,26-01-2024,0.0016522960600665,0.3898559423769507,0.0106223912149341,30.295830170722663,95,Jannik Nickel,Jannik Nickel,True
Empires Shall Fall,19-02-2024,6.103107776654104e-05,0.3898559423769507,0.0001661555177396,5.06349975482512,92,"Weird Penguin Games,Electronic Sheep Games",Weird Penguin Games,True
Clothing Store Simulator,17-06-2024,0.0011775484492738,0.3898559423769507,0.0101892683471884,17.46639916897099,94,Kiki Games,Kiki Games,True
FOREWARNED,25-04-2024,0.0118855421345743,0.3898559423769507,0.0956857288057973,8.447204850866648,91,Dreambyte Games,Dreambyte Games,True
Love challenge,15-01-2024,0.0008023179317049,0.3898559423769507,0.0071625951996645,1.757281516373071,81,"Playmeow,CS Game","雪山雞白郎,SnowGBL",True
COLLEGE SEX FEST 2024,02-05-2024,0.0001956182679158,0.3898559423769507,0.0009904711810006,1.967925174231157,62,Inturo Games Inc.,Inturo Games Inc.,True
Supermarket Simulator,20-02-2024,0.0817708759306507,0.3898559423769507,0.7534059128298429,18.640685149153384,94,Nokta Games,Nokta Games,True
E-Startup 2 : Business Tycoon,14-05-2024,0.0001110661511167,0.3898559423769507,0.0005854272627996,4.321572074374925,80,Polytale Games,Polytale Games,True
Armored Suit Solgante,14-06-2024,0.0001147097975505,0.3898559423769507,0.0005640420566448,3.983391950568567,82,Kagura Games,GapTax,True
Wings of Seduction: Bust 'em out!,19-07-2024,0.0009343025172586,0.3898559423769507,0.00807946418062,8.826653736954144,96,"Hide Games,Ramen Cat Studio",Ramen Cat Studio,True
Alchemist Quest,26-01-2024,0.0001127253115464,0.3898559423769507,0.0005802693133476,3.265305039415072,77,Kagura Games,ShiroKuroSoft,True
Alice in the Nightmare Land,07-06-2024,0.0001565466664246,0.3898559423769507,0.0010794313204252,3.1800400261125,87,OTAKU Plan,Tsukki's Tea Party,True
"Island, Sex & Survival",25-06-2024,0.0005039618473781,0.3898559423769507,0.0046093812436905,2.754190616196808,77,Alice Publication,無人島觀光促進會,True
Древние Русы,26-07-2024,0.0003105883259259,0.3898559423769507,0.0016539341621945,4.513675478999976,98,Honor Games,Honor Games,True
Bare Witness,20-07-2024,0.00069313866892,0.3898559423769507,0.0058750493120251,8.570352837139355,95,AlterWorlds,AlterWorlds,True
The World's Egg - For Those Who Dream,29-03-2024,0.0001798725101125,0.3898559423769507,0.0011226074141524,3.5879581457102465,84,Kagura Games,Hasoyua,True
Little Lives,08-03-2024,0.0002600327316566,0.3898559423769507,0.0016854034493004,9.53390087677779,85,Houndstooth Games,Houndstooth Games,True
Candy & Toys Store Simulator,26-06-2024,9.177434455192552e-05,0.3898559423769507,0.0005466846874215,8.506729676566618,91,Ox Games,Ox Developer,True
With Eyes Closed - Season 1,16-08-2024,0.0004063641750436,0.3898559423769507,0.003567301590926,2.62212839425719,80,Ker,Ker,True
NARIBIKIMURA,16-08-2024,5.214968958409664e-05,0.3898559423769507,8.681582336028356e-05,1.7685553438239612,82,DorsalFin Studio,DorsalFin Studio,True
Roots of Yggdrasil,06-09-2024,0.0002770147266429,0.3898559423769507,0.0020120059676895,6.853841751565168,92,"ManaVoid Entertainment,Indie Asylum",ManaVoid Entertainment,True
Sucker for Love: Date to Die For,23-04-2024,0.0006201356100137,0.3898559423769507,0.0055774819922365,3.8826264044692698,0,DreadXP,Akabaka,True
Dice & Fold,24-06-2024,0.0018159022914567,0.3898559423769507,0.0162853850545458,8.30640528155963,0,"Rogue Duck Interactive,Gamersky Games",Tinymice Entertainment,True
ServiceIT: You can do IT,04-03-2024,0.0003576629365486,0.3898559423769507,0.0028759045464078,3.2941349420416337,75,"FreeMind S.A.,PlayWay S.A.",picture4u,True
失业了，我获得了亿万游戏财产！,08-08-2024,0.0013157467532995,0.3898559423769507,0.0122088083983471,5.434507313639457,0,Bolingogames,Bolingogames,True
Yakuza Rogue: Yokohama massage parlor chapter,28-05-2024,0.0018903693154479,0.3898559423769507,0.0179013880041975,7.231949832167666,83,WAKUWAKU,WAKUWAKU,True
The Grey Dream,09-01-2024,0.0004903632383662,0.3898559423769507,0.0041938475631209,4.845216579075951,82,The Greys,The Greys,True
Living With Sister: Monochrome Fantasy,22-03-2024,0.0074755262450226,0.3898559423769507,0.0526656485608538,10.709267200266146,97,Kagura Games,Inusuku,True
Director Simulator,26-07-2024,0.0001407358435064,0.3898559423769507,0.0008204327125499,6.508198725287025,0,GOLDEN AGE,GOLDEN AGE,True
Ashes of the Union,23-07-2024,4.398401766543896e-05,0.3898559423769507,9.803001683172205e-05,6.128064856128352,82,700 Games Studio,700 Games Studio,True
Happy Sheepies,08-07-2024,0.0003690167990969,0.3898559423769507,0.0030645753828227,4.561630918417058,82,Berker Games,Berker Games,True
Shanghai Summer,07-02-2024,9.958215833868984e-05,0.3898559423769507,0.0005338187910357,2.7283112400338663,0,Astrolabe Games,FUTU Studio,True
Tavern Manager Simulator 🍻,13-08-2024,0.0020005570875136,0.3898559423769507,0.0189077097377275,5.9371905550515685,84,One More Time,One More Time,True
Drive Me Crazy,12-07-2024,0.0001599300523988,0.3898559423769507,0.0011015119804387,6.719917339222743,74,Tenth Art Studio,wwqk Studio,True
Fallen Saint Yhoundeh,31-05-2024,5.4817359294574446e-05,0.3898559423769507,6.146073476206992e-05,3.7476450541717714,70,Kagura Games,MOEKOUBOU,True
CorpoNation: The Sorting Process,22-02-2024,5.663918251148611e-05,0.3898559423769507,6.288061972356985e-05,5.269078475631346,84,Playtonic Friends,Canteen,True
Orrstead,06-03-2024,5.51101523115781e-05,0.3898559423769507,0.0001389458855182,4.8784450445901175,85,IndividualKex,IndividualKex,True
Dusk Pub,12-04-2024,0.0041262018584028,0.3898559423769507,0.0405431343954729,3.857830038389943,93,YellowDuckWorks,YellowDuckWorks,True
War Tortoise,27-03-2024,7.960716806755113e-05,0.3898559423769507,0.0003889905249627,35.57522367183048,82,Foursaken Media,Foursaken Media,True
Hotel Business Simulator,04-06-2024,0.0001589866082329,0.3898559423769507,0.0008880076458197,8.127616664306808,50,Midnight Games,Geekon,True
Personal Trainer,27-05-2024,0.0003185262699425,0.3898559423769507,0.0026493024974501,4.550002496678145,81,Udder Yeti,Domiek,True
Backpack Battles,08-03-2024,0.0162288337488066,0.3898559423769507,0.134533955215901,42.85143977627138,90,"PlayWithFurcifer,IndieArk",PlayWithFurcifer,True
Silent Depth 2: Pacific,16-07-2024,8.826082834788158e-05,0.3898559423769507,0.0004880926998266,3.543798908664691,58,MicroProse Software,MicroProse Software,True
Lust & Legends,09-05-2024,7.86311913442056e-05,0.3898559423769507,0.0003304854691001,2.322082956917242,79,Entropy Digital Entertainment,Entropy Digital Entertainment,True
STUFFED,16-06-2024,0.0003435438066176,0.3898559423769507,0.0020304934494331,2.606987372818584,81,TheGamePublisher.com,Waving Bear Studio,True
Island of Penance,12-04-2024,0.000143045655085,0.3898559423769507,0.0008046111372646,2.679548204994835,58,Kagura Games,ONEONE1,True
Cybernetic Seduction - Season 1,03-05-2024,0.000253331024823,0.3898559423769507,0.0020845939641907,6.853151087871319,90,1Thousand,1Thousand,True
Dealer Simulator,29-01-2024,0.0009309841963993,0.4198679471788715,0.0100303861177209,10.789308195923498,68,Quadfix Games,Quadfix Games,True
The Operator,22-07-2024,0.0022859326814199,0.4198679471788715,0.0233845780440928,3.030081530375901,93,"Bureau 81,indienova",Bureau 81,True
Immortal Family,11-07-2024,0.0011865925002435,0.4198679471788715,0.0088995781434847,20.283770415253127,56,方块游戏(CubeGame),一起来修仙工作室,True
Don't Disturb Your STEPMOM,20-06-2024,0.0002550552503676,0.4198679471788715,0.0023006482962916,2.188715860354927,68,Lemonhaze Game Studio,Lemonhaze Studio,True
Crystal Guardians,15-03-2024,6.0998545209096194e-05,0.4198679471788715,0.0002290940919514,17.725350604853798,95,Green Pine Studios,Green Pine Studios,True
Lagoon Lounge 2 : The Secret Roommate,26-01-2024,0.0001486412549655,0.4198679471788715,0.0011690869137084,3.1306831969792213,99,KAIJYU-09,KAIJYU-09,True
Three Kingdoms: Innovatory,31-01-2024,0.0008413244680812,0.4198679471788715,0.0057179057172044,20.12410684801021,76,Moment HK,瞬息万变工作室,True
Coreborn,19-06-2024,0.0004582536041681,0.4198679471788715,0.0056662682681964,30.494220097898072,67,Blankhans,Blankhans,True
Kingdom of Atham: Crown of the Champions,12-01-2024,0.0001963014516222,0.4198679471788715,0.0019091657283352,44.76252961271749,80,Sofa Mauve Studio Inc.,Sofa Mauve Studio Inc.,True
Taora : Survival,23-05-2024,0.0002021247794048,0.4198679471788715,0.0016849687906387,5.789378879025474,72,"Tulpar Games,TheGamesFortress",Tulpar Games,True
FAIRY TAIL: DUNGEONS,26-08-2024,0.000511411803033,0.4198679471788715,0.004319840620521,7.7027946379318815,93,Kodansha,ginolabo,True
Mylene and the Lust temple,01-02-2024,0.0001026727512959,0.4198679471788715,0.0005938886180804,1.414527658448737,89,072 Project,キラ☆タマ,True
An English Haunting,22-05-2024,7.049805198299278e-05,0.4198679471788715,0.0003527110153342,4.98717775106139,96,"Postmodern Adventures,enComplot",Postmodern Adventures,True
Demonsomnia,13-08-2024,0.0001334810831962,0.4198679471788715,0.0008936292311774,1.2559833898863375,32,Woziva,Woziva,True
Contain,16-01-2024,0.00039227757767,0.4198679471788715,0.0068035381678696,2.503693650275288,60,SinginGiant,SinginGiant,True
Fields of Mistria,05-08-2024,0.0086128644532946,0.4198679471788715,0.0962517702922859,15.649349536238686,98,NPC Studio,NPC Studio,True
Tales of Spark,04-02-2024,0.0003965718752527,0.4198679471788715,0.0026795837175474,14.51652826490311,85,Ice and Fire Isle Studio,Ice and Fire Isle Studio,True
Internet Cafe Evolution,19-04-2024,0.0005649278600298,0.4498799519807923,0.0059350611845816,18.29526412534356,80,Tiny Flame Games,Tiny Flame Games,True
Nexus 5X,18-04-2024,0.0006207537286052,0.4498799519807923,0.0066713439802296,20.865414536197893,95,Paradox Arc,Whatboy Games,True
Our Adventurer Guild,12-04-2024,0.0007478909630996,0.4498799519807923,0.0076435594974395,39.46176078042124,100,GreenGuy,GreenGuy,True
My Island,01-05-2024,0.0013514024362591,0.4498799519807923,0.0072805615604454,6.532271264036645,68,SnowBaby Games,SnowBaby Games,True
My Recycling Center,01-02-2024,0.0006379634514935,0.4498799519807923,0.0074878068103362,16.77815428837053,0,Darius Bode,Darius Bode,True
Balatro,20-02-2024,0.0521199873591494,0.4498799519807923,0.5928305719661738,32.72552809973843,97,Playstack,LocalThunk,True
西游-琉璃盏,11-07-2024,6.028282894530946e-05,0.4498799519807923,0.0003164604829498,8.225275653716226,85,Dark Dimension,Dark Dimension,True
Harvest Days: My Dream Farm,25-07-2024,9.01802492371278e-05,0.4498799519807923,0.0002877150567904,18.14147562360472,71,"Family Devs,Toplitz Productions",Family Devs,True
